SeedCode,LA Name,Centre Type,School Name,Address 1,Address 2,Address 3,Post code,E-mail,Phone,Primary,Secondary,Special,Primary roll,Secondary roll,Special roll,Primary,Secondary ,Special,6-Fold Urban/rural measure(1),8-fold Urban/rural measure(1),Denomination,Proportion of pupils from minority ethnic groups(3),Proportion of pupils who live in 20% most deprived datazones in Scotland(4)
8430322,Glasgow City,Local Authority,Thornwood Primary School & Nursery Class,11 Thornwood Avenue,,GLASGOW,G11 7QZ,headteacher@thornwood-pri.glasgow.sch.uk,0141 334 4271,Primary,.,.,216,.,.,18,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,35 - <40%
5101220,Highland,Local Authority,Thrumster Primary School,Thrumster,Wick,,KW1 5TR,thrumster.primary@highland.gov.uk,01955 651244,Primary,.,.,36,.,.,2.4,.,.,Remote rural areas,Very Remote Rural,Non-denominational,*,*
5102030,Highland,Local Authority,Thurso High School,Ormlie Road,Thurso,,KW14 7DS,thurso.high@highland.gov.uk,01847 893822,.,Secondary,.,.,714,.,.,48.03,.,Remote small towns,Very Remote Small Towns,Non-denominational,0 - <5%,5 - <10%
8109621,Argyll & Bute,Local Authority,Tighnabruaich Primary School,Tighnabruaich,Argyll,,PA21 2BE,enquiries-tighnabruaich@argyll-bute.gov.uk,01700 811413,Primary,.,.,36,.,.,2.47,.,.,Remote rural areas,Very Remote Rural,Non-denominational,>20%,0%
5701821,Clackmannanshire,Local Authority,Tillicoultry Primary School,Fir Park,Tillicoultry,,FK13 6PL,tillicoultry@edu.clacks.gov.uk,01259 750005,Primary,.,.,312,.,.,25.81,.,.,Accessible small towns,Accessible small towns,Non-denominational,5 - <10%,10 - <15%
5301025,Angus,Local Authority,Timmergreens Primary School,Emislaw Drive,Arbroath,,DD11 2HJ,Timmergreens@angusschools.org.uk,01241 435330,Primary,.,.,204,.,.,12.19,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,5 - <10%
6101127,Shetland Islands,Local Authority,Tingwall Primary School,Tingwall,Shetland,,ZE2 9SE,tingwall@shetland.gov.uk,01595 807244,Primary,.,.,82,.,.,5.5,.,.,Remote rural areas,Very Remote Rural,Non-denominational,5 - <10%,0%
8448426,Glasgow City,Local Authority,Tinto Primary School,61 Netherauldhouse Road,,GLASGOW,G43 2XG,headteacher@tinto-pri.glasgow.sch.uk,0141 637 0794,Primary,.,.,448,.,.,26.8,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,30 - <35%
8549222,South Lanarkshire,Local Authority,Tinto Primary School,Main Street,,SYMINGTON,ML12 6LL,office@tinto-pri.s-lanark.sch.uk,01899 308279,Primary,.,.,88,.,.,7,.,.,Remote rural areas,Remote rural areas,Non-denominational,*,0%
5229928,Aberdeenshire,Local Authority,Tipperty School,Logie Road,Tipperty Ellon,ABERDEENSHIRE,AB41 8LT,tipperty.sch@aberdeenshire.gov.uk,01358 720344,Primary,.,.,37,.,.,8.9,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,0%,0%
8110131,Argyll & Bute,Local Authority,Tiree High School,Isle Of Tiree,Argyll,,PA77 6XA,enquiries@tiree.argyll-bute.sch.uk,01879 220790/220383,Primary,Secondary,.,32,32,.,2.77,11.52,.,Remote rural areas,Very Remote Rural,Non-denominational,*,0%
8111421,Argyll & Bute,Local Authority,Tiree Primary Gaelic Unit,Isle Of Tiree,Argyll,,PA77 6XA,enquiries@tiree.argyll-bute.sch.uk,01879 220795/220383,Primary,.,.,34,.,.,2.75,.,.,Remote rural areas,Very Remote Rural,Non-denominational,0%,0%
8110638,Argyll & Bute,Local Authority,Tobermory High School,Tobermory,Isle Of Mull,ARGYLL,PA75 6PB,tobermoryhigh-enquiries@argyll-bute.gov.uk,01688 302062,Primary,Secondary,.,61,126,.,4.67,19.67,.,Remote rural areas,Very Remote Rural,Non-denominational,*,0%
8626626,Renfrewshire,Local Authority,Todholm Primary School,Lochfield Road,Paisley,,PA2 7JE,todholmenquiries@renfrewshire.gov.uk,0141 889 6949,Primary,.,.,414,.,.,24.2,.,.,Large urban areas,Large urban areas,Non-denominational,0 - <5%,30 - <35%
8501521,North Lanarkshire,Local Authority,Tollbrae Primary School,South Biggar Road,Airdrie,,ML6 9LZ,ht@tollbrae.n-lanark.sch.uk,01236 794886,Primary,.,.,263,.,.,15.4,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,45 - <50%
5530628,Edinburgh City,Local Authority,Tollcross Primary School,117 Fountainbridge,Edinburgh,,EH3 9QG,admin@tollcross.edin.sch.uk,0131 229 7828,Primary,.,.,238,.,.,13.71,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,5 - <10%
6232027,Na h-Eileanan Siar,Local Authority,Tolsta Primary School,North Tolsta,Lewis,,HS2 0NH,tolstaschool@gnes.net,01851 822874,Primary,.,.,22,.,.,2.7,.,.,Remote rural areas,Very Remote Rural,Non-denominational,0%,0%
5209234,Moray,Local Authority,Tomintoul Primary School,Cults Drive,Tomintoul,BALLINDALLOCH,AB37 9HA,admin.tomintoulp@moray-edunet.gov.uk,01807 580271,Primary,.,.,31,.,.,2.6,.,.,Remote rural areas,Remote rural areas,Non-denominational,0%,0%
5142024,Highland,Local Authority,Tomnacross Primary School,Kiltarlity,Beauly,,IV4 7HW,tomnacross.primary@highland.gov.uk,01463 741497,Primary,.,.,82,.,.,4.49,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,5 - <10%,*
6232124,Na h-Eileanan Siar,Local Authority,Tong Primary School,Tong,Lewis,,HS2 0HJ,tongschool@gnes.net,01851 822873,Primary,.,.,94,.,.,7.07,.,.,Remote rural areas,Very Remote Rural,Non-denominational,*,0%
5110327,Highland,Local Authority,Tongue Primary School,By Lairg,Sutherland,,IV27 4XL,tongue.primary@highland.gov.uk,01847 611208,Primary,.,.,19,.,.,2.5,.,.,Remote rural areas,Very Remote Rural,Non-denominational,*,0%
5546346,Midlothian,Local Authority,Top Services,208 Main Street,Pathhead,,EH37 5SG,enquiries@midlothian.gov.uk,0131 270 5743,.,.,Special,.,.,.,.,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,N/A,N/A
5404320,Fife,Local Authority,Torbain Primary School,Blairmore Road,Kirkcaldy,,KY2 6NP,Torbainps.enquiries@fife.gov.uk,01592 583466,Primary,.,.,555,.,.,28.26,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,10 - <15%
5118727,Highland,Local Authority,Tore Primary School,Tore,Muir Of Ord,,IV6 7SA,tore.primary@highland.gov.uk,01463 811481,Primary,.,.,21,.,.,2.44,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,*,0%
5501423,West Lothian,Local Authority,Toronto Primary School,Toronto Avenue,Howden East,LIVINGSTON,EH54 6BN,wltoronto-ps@westlothian.org.uk,01506 431461,Primary,.,.,267,.,.,19.77,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,15 - <20%
5508126,West Lothian,Local Authority,Torphichen Primary School,The Loan,Torphichen,WEST LOTHIAN,EH48 4NF,wltorphichen-ps@westlothian.org.uk,01506 652246,Primary,.,.,85,.,.,5.46,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,5 - <10%,0%
5257425,Aberdeenshire,Local Authority,Torphins School,Beltie Road,Torphins,BANCHORY,AB31 4JT,torphins.sch@aberdeenshire.gov.uk,013398 82269,Primary,.,.,163,.,.,9.25,.,.,Remote rural areas,Remote rural areas,Non-denominational,5 - <10%,0%
8350523,East Dunbartonshire,Local Authority,Torrance Primary School,West Road,Torrance,BY GLASGOW,G64 4DE,office@torrance.e-dunbarton.sch.uk,0141 955 2228,Primary,.,.,159,.,.,10.3,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,5 - <10%,*
5445221,Fife,Local Authority,Torryburn Primary School,Main Street,Newmills,DUNFERMLINE,KY12 8SU,Torryburnps.enquiries@fife.gov.uk,01383 602437,Primary,.,.,130,.,.,8.5,.,.,Accessible small towns,Accessible small towns,Non-denominational,0 - <5%,60 - <65%
8430624,Glasgow City,Local Authority,Toryglen Primary School,6 Drumreoch Place,,GLASGOW,G42 0ER,headteacher@toryglen-pri.glasgow.sch.uk,0141 647 4396,Primary,.,.,103,.,.,12.4,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,55 - <60%
5280834,Aberdeen City,Independent,Total School,1-5 Whitehall Place,Aberdeen,,AB25 2RH,a.frenchschool@btconnect.com,01224 645545,Primary,Secondary,.,N/A,N/A,N/A,N/A,N/A,N/A,Large urban areas,Large urban areas,Non-denominational,N/A,N/A
5442923,Fife,Local Authority,Touch Primary School,Garvock Bank,Dunfermline,,KY11 4JZ,Touchps.enquiries@fife.gov.uk,01383 602438,Primary,.,.,296,.,.,17.7,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,35 - <40%
5230020,Aberdeenshire,Local Authority,Tough School,Tough,Alford,ABERDEENSHIRE,AB33 8ES,tough.sch@aberdeenshire.gov.uk,01975 562502,Primary,.,.,34,.,.,2.5,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,10 - <20%,0%
8109729,Argyll & Bute,Local Authority,Toward Primary School,Toward,By Dunoon,ARGYLL,PA23 7UG,enquiries-toward@argyll-bute.gov.uk,01369 870259,Primary,.,.,30,.,.,2.76,.,.,Remote rural areas,Very Remote Rural,Non-denominational,*,0%
5530725,Edinburgh City,Local Authority,Towerbank Primary School,Figgate Bank,Edinburgh,,EH15 1HX,admin@towerbank.edin.sch.uk,0131 669 1551,Primary,.,.,636,.,.,29.4,.,.,Large urban areas,Large urban areas,Non-denominational,10 - <20%,0 - <5%
5230128,Aberdeenshire,Local Authority,Towie School,Glenkindie,Alford,ABERDEENSHIRE,AB33 8RN,towie.sch@aberdeenshire.gov.uk,019755 20415,Primary,.,.,51,.,.,4.2,.,.,Remote rural areas,Remote rural areas,Non-denominational,0%,0%
8504229,North Lanarkshire,Local Authority,Townhead Primary School,Dochart Drive,Coatbridge,,ML5 2PG,ht@townhead.n-lanark.sch.uk,01236 794872,Primary,.,.,140,.,.,10.7,.,.,Other urban areas,Other urban areas,Non-denominational,0 - <5%,65 - <70%
5443024,Fife,Local Authority,Townhill Primary School,Chisholm Street,Townhill,DUNFERMLINE,KY12 0EX,Townhillps.enquiries@fife.gov.uk,01383 602439,Primary,.,.,241,.,.,13.59,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,5 - <10%,5 - <10%
8522421,South Lanarkshire,Local Authority,Townhill Primary School,Melfort Road,Hamilton,,ML3 9UR,office@townhill-ps.s-lanark.sch.uk,01698 284776,Primary,.,.,329,.,.,18.1,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,15 - <20%
5534534,Edinburgh City,Local Authority,Trinity Academy,Craighall Avenue,Edinburgh,,EH6 4RT,admin@trinity.edin.sch.uk,0131 478 5050,.,Secondary,.,.,821,.,.,65.65,.,Large urban areas,Large urban areas,Non-denominational,>20%,15 - <20%
8632030,Renfrewshire,Local Authority,Trinity High School,Glebe Street,Renfrew,,PA4 8TP,trinityhighenquiries@renfrewshire.gov.uk,0141 886 6121,.,Secondary,.,.,729,.,.,56.8,.,Large urban areas,Large urban areas,Roman Catholic,10 - <20%,25 - <30%
8458030,South Lanarkshire,Local Authority,Trinity High School,Glenside Drive,Rutherglen,,G73 3LW,office@trinity.s-lanark.sch.uk,0141 646 3650,.,Secondary,.,.,1022,.,.,76.8,.,Large urban areas,Large urban areas,Roman Catholic,10 - <20%,35 - <40%
5530822,Edinburgh City,Local Authority,Trinity Primary School,181 Newhaven Road,Edinburgh,,EH6 4QA,admin@trinity-pri.edin.sch.uk,0131 554 2062,Primary,.,.,578,.,.,27.54,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,15 - <20%
5630924,Scottish Borders,Local Authority,Trinity Primary School,Trinity Street,Hawick,,TD9 9NR,trinityps@scotborders.gov.uk,01450 373434,Primary,.,.,212,.,.,12.36,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,30 - <35%
8235120,South Ayrshire,Local Authority,Troon Primary School,37 Barassie Street,Troon,,KA10 6LX,troon.mail@south-ayrshire.gov.uk,01292 690069,Primary,.,.,360,.,.,19.8,.,.,Other urban areas,Other urban areas,Non-denominational,0 - <5%,5 - <10%
5936829,Dumfries & Galloway,Local Authority,Troqueer School,Hill Avenue,Troqueer,DUMFRIES,DG2 7LR,gw08officetroqueer@ea.dumgal.sch.uk,01387 273020,Primary,.,.,272,.,.,12.9,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,0 - <5%
5280141,Aberdeenshire,Independent,Troup House School,Gamrie,Banff,,AB45 3JN,info@trouphouseschool.co.uk,01261 851584,.,.,Special,N/A,N/A,N/A,N/A,N/A,N/A,Accessible rural areas,Accessible rural areas,Non-denominational,N/A,N/A
5445329,Fife,Local Authority,Tulliallan Primary School,Kirk Street,Kincardine,ALLOA,FK10 4PT,tulliallanps.enquiries@fife.gov.uk,01383 602440,Primary,.,.,186,.,.,11.35,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,0 - <5%,*
5347823,Perth & Kinross,Local Authority,Tulloch Primary School,Gillespie Place,Perth,,PH1 2QX,tulloch@pkc.gov.uk,01738 472323,Primary,.,.,389,.,.,24.4,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,15 - <20%
5242428,Aberdeen City,Local Authority,Tullos School,Girdleness Road,Torry,ABERDEEN,AB11 8FJ,tullosprimary@aberdeencity.gov.uk,01224 876621,Primary,.,.,324,.,.,20.4,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,60 - <65%
5230225,Aberdeenshire,Local Authority,Tullynessle School,Tullynessle,Alford,ABERDEENSHIRE,AB33 8QN,tullynessle.sch@aberdeenshire.gov.uk,019755 20385,Primary,.,.,21,.,.,3,.,.,Remote rural areas,Remote rural areas,Non-denominational,*,0%
5948029,Dumfries & Galloway,Local Authority,Tundergarth School,Tundergarth,Lockerbie,,DG11 2QA,gw08officetundergart@ea.dumgal.sch.uk,01576 710221,Primary,.,.,13,.,.,1.53,.,.,Remote rural areas,Remote rural areas,Non-denominational,0%,0%
8342032,East Dunbartonshire,Local Authority,Turnbull High School,St Mary's Road,Bishopbriggs,GLASGOW,G64 2EF,office@turnbull.e-dunbarton.sch.uk,0141 955 2393,.,Secondary,.,.,634,.,.,57.1,.,Large urban areas,Large urban areas,Roman Catholic,10 - <20%,15 - <20%
5221234,Aberdeenshire,Local Authority,Turriff Academy,Victoria Terrace,Turriff,ABERDEENSHIRE,AB53 4EE,turriff.aca@aberdeenshire.gov.uk,01888 563216,.,Secondary,.,.,665,.,.,59.5,.,Remote small towns,Remote small towns,Non-denominational,5 - <10%,0%
5222222,Aberdeenshire,Local Authority,Turriff Primary School,Meadowbank Road,Turriff,ABERDEENSHIRE,AB53 4WB,turriff.sch@aberdeenshire.gov.uk,01888 530855,Primary,.,.,468,.,.,26.6,.,.,Remote small towns,Remote small towns,Non-denominational,10 - <20%,0%
8338426,East Dunbartonshire,Local Authority,Twechar Primary School,Main Street,Twechar,,G65 9TA,office@twechar.e-dunbarton.sch.uk,0141 855 2331,Primary,.,.,105,.,.,8.5,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,5 - <10%,*
5620424,Scottish Borders,Local Authority,Tweedbank Primary School,Tweedbank,Galashiels,,TD1 3RR,tweedbankps@scotborders.gov.uk,01896 754807,Primary,.,.,162,.,.,9.38,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,*
5917921,Dumfries & Galloway,Local Authority,Twynholm School,Twynholm,Kirkcudbright,,DG6 4NY,gw08officetwynholm@ea.dumgal.sch.uk,01557 860235,Primary,.,.,56,.,.,3.86,.,.,Remote rural areas,Remote rural areas,Non-denominational,*,0%
5534631,Edinburgh City,Local Authority,Tynecastle High School,17-19 McLeod Street,Edinburgh,,EH11 2NJ,admin@tynecastle.edin.sch.uk,0131 337 3488,.,Secondary,.,.,606,.,.,49.56,.,Large urban areas,Large urban areas,Non-denominational,>20%,25 - <30%
5540020,Midlothian,Local Authority,Tynewater Primary School,32 Crichton Road,Pathhead,,EH37 5RA,tynewater.ps@midlothian.gov.uk,0131 271 4710,Primary,.,.,191,.,.,10.92,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,5 - <10%,*
5219620,Aberdeenshire,Local Authority,Tyrie School,Tyrie,Fraserburgh,ABERDEENSHIRE,AB43 7DQ,tyrie.sch@aberdeenshire.gov.uk,01346 541240,Primary,.,.,41,.,.,3.7,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,0%,0%
8525331,South Lanarkshire,Local Authority,Uddingston Grammar School,Old Glasgow Road,Uddingston,,G71 7BT,office@uddingston.s-lanark.sch.uk,01698 805050,.,Secondary,.,.,1145,.,.,92.8,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,20 - <25%
5230322,Aberdeenshire,Local Authority,Udny Green School,Udny Green,Ellon,ABERDEENSHIRE,AB41 7RS,udnygreen.sch@aberdeenshire.gov.uk,01651 842376,Primary,.,.,47,.,.,6.28,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,*,0%
8522529,South Lanarkshire,Local Authority,Udston Primary School,Thornhill Road,Hillhouse,HAMILTON,ML3 9PS,office@udston-ps.s-lanark.sch.uk,01698 823677,Primary,.,.,318,.,.,15.6,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,35 - <40%
6233325,Na h-Eileanan Siar,Local Authority,Uig Primary School,Timsgarry,Uig,ISLE OF LEWIS,HS2 9JE,uigschool@gnes.net,01851 822872,Primary,.,.,19,.,.,2.64,.,.,Remote rural areas,Very Remote Rural,Non-denominational,*,0%
5119936,Highland,Local Authority,Ullapool High School,Mill Street,Ullapool,,IV26 2UN,ullapool.high@highland.gov.uk,01854 612078,.,Secondary,.,.,198,.,.,24.14,.,Remote rural areas,Very Remote Rural,Non-denominational,0 - <5%,0%
5153522,Highland,Local Authority,Ullapool Primary School,Quay Street,Ullapool,,IV26 2UE,ullapool.primary@highland.gov.uk,01854 612535,Primary,.,.,138,.,.,8.87,.,.,Remote rural areas,Very Remote Rural,Non-denominational,5 - <10%,0%
8109826,Argyll & Bute,Local Authority,Ulva Primary School,Ulva Ferry,Isle Of Mull,ARGYLL,PA73 6LT,enquiries-ulva@argyll-bute.gov.uk,01688 500246,Primary,.,.,9,.,.,1.5,.,.,Remote rural areas,Very Remote Rural,Non-denominational,0%,0%
8549427,South Lanarkshire,Local Authority,Underbank Primary School,154 Lanark Road,Crossford,CARLUKE,ML8 5QQ,office@underbank-pri.s-lanark.sch.uk,01555 860289,Primary,.,.,104,.,.,7.3,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,*,10 - <15%
5508223,West Lothian,Local Authority,Uphall Primary School,Crossgreen Drive,Uphall,WEST LOTHIAN,EH52 6DS,wluphall-ps@westlothian.org.uk,01506 852516,Primary,.,.,331,.,.,21.2,.,.,Other urban areas,Other urban areas,Non-denominational,0 - <5%,10 - <15%
8627525,East Renfrewshire,Local Authority,Uplawmoor Primary School,Tannoch Road,Uplawmoor,GLASGOW,G78 4AD,headteacher@uplawmoor.e-renfrew.sch.uk,0141 570 7460,Primary,.,.,71,.,.,7.7,.,.,Accessible rural areas,Accessible rural areas,Non-denominational,*,0%
6101623,Shetland Islands,Local Authority,Urafirth Primary School,Heylor,Shetland,,ZE2 9RH,urafirth@shetland.gov.uk,01595 807460,Primary,.,.,24,.,.,2.92,.,.,Remote rural areas,Very Remote Rural,Non-denominational,0%,0%
5226821,Aberdeenshire,Local Authority,Uryside School,Peregrine Drive,Inverurie,ABERDEENSHIRE,AB51 3AS,uryside.sch@aberdeenshire.gov.uk,01467 536800,Primary,.,.,314,.,.,16,.,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,0%
8304831,West Dunbartonshire,Local Authority,Vale Of Leven Academy,Main Street,,ALEXANDRIA,G83 0BH,SchoolOffice.VOLA@west-dunbarton.gov.uk,01389 777000,.,Secondary,.,.,979,.,.,86.8,.,Other urban areas,Other urban areas,Non-denominational,0 - <5%,45 - <50%
5404428,Fife,Local Authority,Valley Primary School,Valley Gardens,Kirkcaldy,,KY2 6BL,Valleyps.enquiries@fife.gov.uk,01592 583467,Primary,.,.,288,.,.,20.2,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,70 - <75%
5326923,Dundee City,Local Authority,Victoria Park Primary School,1 Glenagnes Road,Dundee,,DD2 2AB,victoriapark.primary@dundeecity.gov.uk,01382 435307,Primary,.,.,212,.,.,12.4,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,15 - <20%
8518343,South Lanarkshire,Local Authority,Victoria Park School,Market Road,Carluke,,ML8 4BE,office@victoriapark.s-lanark.sch.uk,01555 750591,.,.,Special,.,.,55,.,.,11.2,Other urban areas,Other urban areas,Non-denominational,*,40 - <45%
5531020,Edinburgh City,Local Authority,Victoria Primary School,4-6 Newhaven Main Street,Edinburgh,,EH6 4HY,admin@victoria.edin.sch.uk,0131 476 7306,Primary,.,.,282,.,.,16.27,.,.,Large urban areas,Large urban areas,Non-denominational,>20%,15 - <20%
5743222,Falkirk,Local Authority,Victoria Primary School,Middlefield Road,Falkirk,,FK2 9HF,victoriaprimaryschool@falkirk.gov.uk,01324 508600,Primary,.,.,335,.,.,21.6,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,40 - <45%
8501629,North Lanarkshire,Local Authority,Victoria Primary School,79 Aitchison Street,Airdrie,,ML6 0DB,ht@victoria.n-lanark.sch.uk,01236 632066,Primary,.,.,198,.,.,13.8,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,60 - <65%
5407338,Fife,Local Authority,Viewforth High School,Windmill Community Campus,Windmill Road,KIRKCALDY FIFE,KY1 3AL,viewforthhs.enquiries@fife.gov.uk,01592 583408,.,Secondary,.,.,536,.,.,51.8,.,Other urban areas,Other urban areas,Non-denominational,5 - <10%,50 - <55%
5347920,Perth & Kinross,Local Authority,Viewlands Primary School,Oakbank Crescent,Perth,,PH1 1BU,viewlands@pkc.gov.uk,01738 473080,Primary,.,.,349,.,.,18.43,.,.,Other urban areas,Other urban areas,Non-denominational,10 - <20%,0 - <5%
5240042,Aberdeen City,Local Authority,Virtual School,Marischal College,Broad Street,ABERDEEN,AB10 1AB,mis@aberdeencity.gov.uk,01224 523311,.,.,Special,.,.,.,.,.,.,Large urban areas,Large urban areas,Non-denominational,N/A,N/A
