"","PEB","educ","hhincome","Dem","Rep","female","Ideology","age","urban","public","private","NEP","CNS","environmentalist","enviro.move","age.1","act.org","cand","money.org","cont.off","cont.bus","petition","meeting","product","water","buycott","recycle","energy","stocks","nep1","nep2_r","nep3","nep4_r","nep5","nep6_r","nep7","nep8_r","nep9","nep10_r","nep11","nep12_r","nep13","nep14_r","nep15","cns1","cns2","cns3","cns4_r","cns5","cns6","cns7","cns8","cns9","cns10","cns11","cns12_r","cns13","cns14_r","mes1_r","mes_2","mes_3","mes_4","mes_5","mes_6","mes_7","mes8_r","mes_9","mes10_r","mes_11","mes_12","mes_13","mes_14","mes_15","mes_16","mes_17","mes_18","mes_19","mes_20","mes_21","mes22_r","mes23_r","mes_24","mes_25","mes_26","mes27_r","MES"
"869",5,3,8,0,1,1,4,67,1,0,5,3.26666666666667,3.07142857142857,0,2,67,0,0,0,0,0,0,0,1,1,1,1,1,0,1,4,2,4,1,5,4,3,2,2,2,4,2,3,2,4,3,2,2,2,4,3,2,3,3,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",6,6,1,1,0,1,1,65,3,1,5,4.26666666666667,4.14285714285714,1,3,65,0,0,0,0,0,1,0,1,1,1,1,1,0,2,2,2,3,1,5,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",8,4,1,0,1,1,7,69,3,5,3,4.06666666666667,3.78571428571429,0,4,69,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,2,1,4,1,1,1,4,2,3,1,4,2,2,2,1,2,3,1,1,2,3,2,3,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",10,6,1,1,0,1,5,46,1,5,5,4.26666666666667,4.28571428571429,0,4,46,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,3,1,5,1,1,1,1,1,4,2,1,1,1,1,1,4,1,1,1,2,3,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",6,2,1,1,0,1,3,53,3,1,5,3.66666666666667,3.42857142857143,0,3,53,0,0,0,0,0,1,0,1,1,1,1,1,0,3,2,2,3,1,4,2,3,2,2,2,2,2,3,2,3,3,2,2,3,1,2,2,3,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",4,6,8,1,0,1,2,51,1,1,3,2.86666666666667,3.42857142857143,0,2,51,0,0,0,0,0,1,0,0,0,1,1,1,0,4,5,4,4,2,4,2,4,2,1,2,4,2,5,2,3,2,2,3,2,2,2,2,2,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",5,1,1,0,1,1,4,51,1,0,5,3.6,3.28571428571429,0,2,51,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,2,3,1,5,1,3,1,2,3,2,2,3,2,3,2,2,3,3,4,3,2,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",6,3,1,1,0,1,4,48,2,1,5,4.4,4.78571428571429,0,3,48,0,0,0,0,0,1,0,1,1,1,1,1,0,3,1,1,2,1,5,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",8,3,1,1,0,1,4,49,3,3,5,3.93333333333333,4.28571428571429,0,3,49,0,1,1,0,0,1,0,1,1,1,1,1,0,2,4,2,3,1,1,2,1,1,1,1,4,2,4,2,2,2,1,2,1,1,1,2,1,1,2,3,3,2,5,4,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4.62962962962963
"878",6,3,8,0,1,1,7,54,1,2,4,3.13333333333333,3.78571428571429,0,2,54,0,1,1,0,0,0,0,1,1,1,1,0,0,2,3,3,4,2,5,1,4,1,3,3,4,2,4,2,3,2,2,5,1,2,2,1,1,1,1,5,1,4,2,5,5,5,5,5,4,2,3,3,4,5,5,4,4,4,4,4,3,3,5,2,2,5,4,4,1,3.77777777777778
"879",10,6,8,1,0,1,3,68,3,5,5,3.8,3.78571428571429,0,4,68,1,1,1,1,0,1,0,1,1,1,1,1,0,3,2,1,4,2,4,1,2,2,1,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",6,2,8,0,1,1,6,51,2,1,5,4.66666666666667,3.78571428571429,1,3,51,0,1,0,0,0,0,0,1,1,1,1,1,0,2,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,3,3,4,2,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,3,5,4,4.7037037037037
"881",1,3,8,0,1,1,6,51,3,0,1,3.06666666666667,3.07142857142857,0,3,51,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,2,3,2,4,2,4,2,3,3,4,2,4,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",2,3,8,1,0,1,7,70,1,0,2,4.8,3.85714285714286,0,3,70,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,3,1,3,2,4,1,3,4,2,2,1,5,5,5,5,5,4,4,5,4,5,5,5,5,5,4,4,4,5,3,5,5,4,4,4,4,5,4.40740740740741
"883",4,5,8,0,1,1,5,72,2,0,4,3.06666666666667,3.5,0,3,72,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,2,4,3,4,2,4,2,3,3,4,3,2,3,2,2,2,2,2,4,3,2,2,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",9,5,8,1,0,1,4,51,3,4,5,4,3.85714285714286,1,4,51,1,1,0,1,0,1,0,1,1,1,1,1,0,3,2,2,4,1,3,2,1,1,1,3,1,2,3,1,2,2,2,2,2,2,2,3,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",7,5,8,1,0,1,3,53,2,2,5,4.4,3.57142857142857,0,3,53,0,1,1,0,0,0,0,1,1,1,1,1,0,1,2,1,2,2,3,1,2,1,1,1,1,1,3,2,3,2,2,4,2,2,2,2,2,2,2,3,4,2,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,5,4,4,5,4,5,4,4,5,4,4.55555555555556
"886",6,5,8,0,1,1,5,45,1,1,5,3.2,3.42857142857143,0,3,45,0,0,0,0,0,1,0,1,1,1,1,1,0,3,4,3,4,2,5,2,2,2,2,2,4,1,3,3,2,2,1,2,2,3,2,2,3,3,4,4,2,4,4,4,5,5,5,4,4,4,3,4,5,3,3,4,4,4,5,5,5,5,5,5,4,4,3,2,4,4.14814814814815
"887",5,2,8,0,1,1,7,54,1,0,5,2.6,3.42857142857143,0,1,54,0,0,0,0,0,0,0,1,1,1,1,1,0,5,1,1,5,2,5,5,4,1,5,5,5,1,1,5,3,2,1,1,1,2,1,2,2,4,2,5,5,5,4,2,4,4,4,1,5,4,4,5,4,4,5,5,2,2,4,5,5,3,4,5,2,4,2,1,4,3.62962962962963
"888",6,4,8,1,0,1,3,53,2,1,5,3.66666666666667,3.57142857142857,0,3,53,0,1,0,0,0,0,0,1,1,1,1,1,0,3,4,1,3,2,5,1,2,1,2,2,2,1,4,2,3,2,2,2,2,3,2,3,2,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",3,5,8,0,1,1,2,46,2,0,3,3.06666666666667,3.35714285714286,0,2,46,0,0,0,0,0,0,0,0,1,0,1,1,0,5,2,2,3,2,5,1,2,3,3,2,4,2,4,4,4,3,2,3,2,2,2,2,2,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2,6,8,0,1,1,6,48,3,0,2,2.26666666666667,3.64285714285714,0,1,48,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,3,4,4,4,2,4,1,5,5,4,5,1,5,2,2,2,2,2,2,2,2,2,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",12,2,8,0,1,1,4,53,2,6,5,3,3.57142857142857,0,2,53,1,0,1,1,1,1,1,1,1,1,1,1,1,5,3,3,5,1,5,1,4,1,4,1,4,2,4,2,2,2,2,4,2,2,2,2,2,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",4,6,8,1,0,1,4,46,2,0,4,3.53333333333333,2.42857142857143,0,3,46,0,0,0,0,0,0,0,0,1,1,1,1,0,2,3,2,3,2,3,3,3,3,2,2,2,2,3,2,4,4,3,4,4,4,2,4,4,4,4,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,5,4,3,4,3,3,3,3.7037037037037
"893",8,6,5,0,1,1,4,67,2,2,5,3,3.57142857142857,0,2,67,0,1,1,0,0,0,0,1,1,1,1,1,1,3,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,2,4,2,3,2,2,2,2,2,3,2,4,2,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,2,3.59259259259259
"894",8,2,2,1,0,1,4,35,2,3,5,3.93333333333333,4.42857142857143,0,3,35,0,1,1,0,0,1,0,1,1,1,1,1,0,5,1,1,5,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"895",5,3,6,1,0,1,4,63,1,1,4,3.13333333333333,3.5,0,3,63,0,0,1,0,0,0,0,1,1,1,1,0,0,4,3,2,2,3,4,2,3,2,2,3,4,2,4,3,2,2,1,2,2,2,2,3,3,2,3,4,5,2,3,5,3,5,4,3,4,4,1,3,5,1,4,4,4,3,4,5,3,2,5,4,3,5,4,3,3,3.59259259259259
"896",3,3,3,1,0,1,4,54,3,2,1,4.46666666666667,3.57142857142857,0,3,54,0,0,0,0,0,1,1,0,1,0,0,0,0,3,1,1,3,1,3,1,1,1,1,2,1,2,1,1,2,2,2,3,2,2,3,2,2,2,2,2,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,5,3,5,5,4.66666666666667
"897",7,4,1,1,0,1,2,51,3,4,3,3,3.71428571428571,1,4,51,1,1,1,0,0,1,0,1,1,0,1,0,0,3,5,1,5,2,5,1,5,1,1,3,5,1,4,3,2,1,1,2,4,3,2,3,2,2,2,3,2,3,1,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4.7037037037037
"898",2,4,8,0,1,1,2,42,1,0,2,3.86666666666667,2.21428571428571,0,3,42,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,4,1,5,1,2,1,2,1,1,2,3,2,5,5,2,3,5,5,3,2,5,4,5,1,5,3,3,5,5,5,5,3,5,5,4,2,5,5,5,5,4,5,5,5,4,5,5,5,3,1,3,3,4,4.22222222222222
"899",2,3,3,0,1,1,4,68,1,0,2,3.33333333333333,3.28571428571429,0,2,68,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,2,2,3,3,1,2,5,4,2,3,3,3,2,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,4,4,3,5,3,3,4,4,3,3,3.51851851851852
"900",3,4,6,1,0,1,4,38,2,0,3,3.66666666666667,3.85714285714286,0,3,38,0,0,0,0,0,0,0,0,1,0,1,1,0,3,4,1,2,5,2,1,1,3,3,3,1,2,2,2,2,1,2,4,3,1,2,2,2,1,2,3,2,3,4,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,4,2,4,4,4,4,4.48148148148148
"901",8,2,2,1,0,1,4,54,2,4,4,4.33333333333333,4.64285714285714,1,3,54,0,1,1,1,0,1,0,1,1,1,1,0,0,2,2,5,3,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.88888888888889
"902",3,5,6,1,0,1,4,55,3,0,3,3.66666666666667,3.35714285714286,0,2,55,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2,2,3,2,4,2,2,2,2,3,2,2,1,3,3,2,2,3,2,4,3,4,2,2,2,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,5,3,4,3,3,3,4,3.7037037037037
"903",1,6,4,1,0,1,6,71,2,0,0,2.86666666666667,2.92857142857143,0,2,71,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4,4,2,4,2,4,3,4,2,3,3,3,3,4,3,2,4,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",3,1,3,0,1,1,6,38,2,0,3,2.8,2.92857142857143,0,1,38,0,0,0,0,0,0,0,0,1,0,1,1,0,4,3,3,3,2,5,4,3,2,3,4,4,4,1,3,2,4,2,2,3,4,4,3,3,3,4,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",7,3,1,1,0,1,2,68,2,2,5,4.2,4,0,3,68,0,1,0,0,0,1,0,1,1,1,1,1,0,1,3,1,2,2,2,1,3,2,1,2,1,1,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",5,2,6,0,1,1,5,23,2,0,5,3.73333333333333,3.78571428571429,0,3,23,0,0,0,0,0,0,0,1,1,1,1,1,0,3,2,2,4,1,3,1,2,3,2,2,2,2,4,1,4,3,1,2,3,1,2,1,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",3,5,1,0,1,1,6,22,3,1,2,3,2.71428571428571,0,2,22,1,0,0,0,0,0,0,0,0,1,1,0,0,4,2,2,4,2,4,3,2,2,3,4,4,2,4,3,4,2,2,3,4,4,4,4,4,3,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",4,6,8,0,1,1,4,35,1,0,4,4.33333333333333,3.21428571428571,0,2,35,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,1,4,1,4,1,1,1,2,2,1,1,1,1,4,4,1,3,3,1,2,2,3,3,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",7,5,3,1,0,1,3,23,2,3,4,3.26666666666667,3.71428571428571,0,2,23,1,1,0,0,0,1,0,1,1,1,0,1,0,2,4,2,3,2,5,2,4,2,2,2,3,2,4,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",6,2,5,0,1,1,6,76,2,1,5,3.4,3,0,3,76,0,0,1,0,0,0,0,1,1,1,1,1,0,4,1,1,4,2,5,2,3,2,2,3,4,1,3,2,4,3,2,4,4,2,2,2,3,4,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",7,2,2,1,0,1,2,39,1,2,5,3.46666666666667,3.71428571428571,0,3,39,0,1,1,0,0,0,0,1,1,1,1,1,0,2,2,4,3,4,4,1,2,2,3,1,4,1,4,1,2,2,2,2,1,1,2,2,3,2,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",4,5,5,0,1,1,5,64,1,1,3,3.46666666666667,3.21428571428571,0,2,64,0,1,0,0,0,0,0,1,1,0,0,1,0,2,3,2,4,2,2,2,2,2,3,2,3,2,4,3,3,2,2,4,3,3,2,3,3,2,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",5,3,2,0,1,1,6,20,1,0,5,3.06666666666667,2.85714285714286,0,3,20,0,0,0,0,0,0,0,1,1,1,1,1,0,3,1,2,3,1,5,4,3,2,3,4,5,4,2,2,4,1,3,4,3,4,5,2,4,1,5,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",2,2,5,0,1,1,6,75,1,0,2,3.8,2.57142857142857,0,2,75,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,4,5,2,1,1,2,5,1,4,1,3,4,4,3,1,5,5,1,3,5,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",5,5,8,1,0,1,4,59,3,1,4,3.26666666666667,3.42857142857143,0,3,59,0,1,0,0,0,0,0,1,0,1,1,1,0,3,1,1,4,2,4,1,3,1,1,5,5,3,4,3,3,2,2,2,3,4,2,3,2,2,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",7,2,6,1,0,0,2,23,1,2,5,4.4,3.78571428571429,0,3,23,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,3,1,2,1,2,1,1,2,2,2,3,1,2,2,1,1,3,2,2,2,3,2,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",8,3,4,0,1,1,5,22,2,4,4,4.13333333333333,4.14285714285714,0,3,22,0,1,1,1,0,1,0,0,1,1,1,1,0,3,2,2,2,1,4,2,2,1,2,1,1,2,1,2,4,3,1,2,1,1,1,1,2,1,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",3,3,1,1,0,1,4,19,3,0,3,3.4,3.71428571428571,0,3,19,0,0,0,0,0,0,0,1,0,1,1,0,0,2,4,1,3,1,5,1,5,2,3,5,2,1,3,1,2,2,1,4,3,2,2,3,2,2,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",9,3,6,0,1,1,5,54,2,4,5,4.2,3.92857142857143,0,3,54,0,1,0,1,1,1,0,1,1,1,1,1,0,1,2,1,3,1,3,1,2,3,2,1,1,1,3,2,2,3,1,2,2,1,3,1,2,2,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",6,3,3,0,1,1,4,23,3,1,5,4,4.07142857142857,0,3,23,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,4,2,4,1,1,1,1,1,4,2,4,2,2,1,1,2,1,1,1,2,2,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",5,2,1,0,1,1,4,41,1,0,5,4.33333333333333,4.57142857142857,0,3,41,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,2,2,1,5,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,5,5,4,5,5,4,5,5,4,5,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4.37037037037037
"922",2,5,5,0,1,1,4,22,2,0,2,2.93333333333333,3.5,0,3,22,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,2,4,1,4,2,4,2,4,2,4,3,3,3,2,3,4,1,1,1,2,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",7,3,6,1,0,1,5,22,2,2,5,3.73333333333333,3.92857142857143,1,3,22,0,1,0,0,0,1,0,1,1,1,1,1,0,3,2,3,5,2,2,1,2,1,3,3,2,1,3,1,5,1,1,1,2,1,2,2,3,1,1,3,2,4,5,2,4,5,5,5,5,4,4,5,5,5,5,5,5,4,5,3,4,3,4,5,3,5,5,4,4,4.37037037037037
"924",4,3,1,1,0,1,3,61,2,0,4,4.06666666666667,3.35714285714286,0,2,61,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,2,1,4,2,1,1,1,2,5,3,2,1,3,3,1,3,2,2,2,3,3,2,3,4,2,4,5,4,5,4,5,5,5,5,3,5,5,4,5,5,5,3,5,5,5,4,5,2,3,4,3,5,3,4.33333333333333
"925",7,2,1,1,0,1,4,22,1,2,5,3.6,3.42857142857143,0,3,22,0,0,0,1,0,1,0,1,1,1,1,1,0,2,5,2,2,1,4,1,5,2,2,2,2,2,2,2,3,3,1,2,2,3,2,4,4,2,3,2,3,2,4,4,5,4,5,4,4,4,4,5,4,4,4,4,3,3,3,4,3,2,4,4,3,5,3,4,4,3.85185185185185
"926",6,3,5,1,0,1,4,20,2,2,4,4.13333333333333,3.71428571428571,0,3,20,0,1,0,0,0,1,0,1,0,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2,2,2,2,2,2,4,2,3,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,4,3,4,4.51851851851852
"927",6,3,5,1,0,1,2,20,3,1,5,3.73333333333333,3.42857142857143,0,3,20,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,1,5,1,5,1,2,1,4,3,1,4,1,2,3,3,3,2,3,2,3,2,3,2,2,3,2,3,5,4,4,5,5,4,3,4,3,5,4,3,5,5,3,3,4,4,4,4,4,4,4,5,3,5,5,4.11111111111111
"928",5,3,8,0,1,1,4,39,2,0,5,3.4,3.5,0,3,39,0,0,0,0,0,0,0,1,1,1,1,1,0,4,2,2,3,2,4,2,2,2,2,4,2,2,4,2,3,2,2,2,3,2,2,2,3,3,3,3,3,2,4,4,4,3,5,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,5,3,3,4,4,3,2,3.7037037037037
"929",0,4,5,0,1,1,5,42,2,0,0,3.33333333333333,3.5,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,1,4,1,4,3,4,2,2,2,2,3,2,2,2,3,3,2,2,4,3,2,3,2,3,2,2,4,2,4,4,4,5,4,4,2,2,4,5,4,4,5,4,5,4,4,4,1,2,5,4,5,2,3.66666666666667
"930",5,3,2,1,0,1,3,62,1,1,4,4.2,4.07142857142857,0,3,62,0,1,0,0,0,0,0,1,1,1,0,1,0,1,3,3,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,3,2,2,2,3,2,2,1,3,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,4.51851851851852
"931",8,1,1,1,0,1,4,20,1,3,5,4.46666666666667,3.78571428571429,1,4,20,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,2,3,1,5,1,1,1,1,1,1,2,1,1,2,2,2,1,5,2,2,3,3,1,4,1,1,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,4,4,5,2,5,5,2,4,2,4.37037037037037
"932",2,5,8,0,1,1,2,35,2,2,0,2.66666666666667,3.64285714285714,0,2,35,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,2,5,2,2,2,5,3,5,5,5,2,5,2,3,1,1,3,2,4,1,2,1,3,1,4,2,5,4,1,3,4,4,4,3,3,4,3,4,3,3,2,3,2,3,2,1,4,3,4,4,1,3,1,3,2.92592592592593
"933",5,4,3,1,0,1,4,24,1,1,4,3.06666666666667,3.57142857142857,0,2,24,0,0,1,0,0,0,0,1,1,1,0,1,0,3,4,2,3,2,4,2,2,3,3,4,2,3,4,3,3,3,1,1,2,2,3,3,2,2,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",11,4,2,1,0,1,1,62,3,6,5,3.2,4.21428571428571,1,4,62,1,1,1,1,0,1,1,1,1,1,1,1,0,4,4,2,5,2,5,1,2,1,1,4,3,4,3,1,2,2,1,2,1,1,3,1,2,1,2,2,3,2,3,5,5,4,4,5,5,5,2,5,5,5,5,5,5,5,5,5,4,3,5,5,4,4,4,3,4,4.40740740740741
"935",1,2,1,0,1,1,6,23,2,1,0,2.66666666666667,2.85714285714286,0,2,23,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,2,5,4,2,2,4,3,3,5,2,2,4,2,3,4,4,3,4,2,1,1,5,4,3,4,3,4,2,4,5,2,2,2,3,4,1,5,2,2,1,4,4,5,5,3,2,5,2,4,3,3,4,3.18518518518519
